"subject","block","exposures","response","RT"
12,1,0,"z",858
12,1,2,"z",803
12,1,-1,"m",1992
12,1,0,"m",1426
12,1,0,"m",781
12,1,0,"m",963
12,1,1,"z",722
12,1,0,"m",801
12,1,4,"z",732
12,1,0,"z",1131
12,1,3,"z",625
12,2,4,"z",1347
12,2,3,"z",1923
12,2,0,"z",1572
12,2,0,"m",927
12,2,-1,"m",2409
12,2,-1,"m",1005
12,2,0,"m",1715
12,2,0,"z",1971
12,2,-1,"z",1428
12,2,0,"z",2566
12,2,0,"z",1503
12,2,2,"m",1074
12,2,-1,"m",2156
12,2,1,"m",829
12,2,0,"m",1105
12,2,0,"z",723
12,3,0,"m",2462
12,3,-1,"z",909
12,3,-1,"z",967
12,3,0,"z",2732
12,3,-1,"m",772
12,3,1,"z",3082
12,3,2,"z",1112
12,3,0,"m",1397
12,3,-1,"z",1015
12,3,4,"z",1112
12,3,0,"m",820
12,3,0,"m",2009
12,3,0,"z",1347
12,3,0,"m",947
12,3,0,"z",1569
12,3,3,"m",751
12,4,2,"z",1297
12,4,0,"z",1054
12,4,0,"m",781
12,4,0,"z",1199
12,4,1,"m",1055
12,4,0,"m",1142
12,4,0,"m",1064
12,4,0,"m",819
12,4,-1,"m",867
12,4,-1,"z",1537
12,4,0,"z",1308
12,4,0,"z",1599
12,4,-1,"m",898
12,4,4,"m",791
12,4,-1,"z",1357
12,4,3,"z",1492
12,5,3,"z",1857
12,5,0,"z",1357
12,5,0,"z",997
12,5,-1,"m",3033
12,5,0,"m",1444
12,5,1,"z",1354
12,5,-1,"m",2245
12,5,0,"m",1511
12,5,4,"m",1699
12,5,-1,"z",1131
12,5,0,"m",1825
12,5,0,"z",1053
12,5,0,"m",1543
12,5,-1,"m",771
12,5,0,"m",859
12,5,2,"z",1346
12,6,0,"z",1600
12,6,2,"m",1180
12,6,-1,"z",634
12,6,0,"z",723
12,6,1,"z",908
12,6,0,"m",635
12,6,-1,"m",721
12,6,-1,"m",731
12,6,0,"m",1357
12,6,0,"z",664
12,6,0,"z",1017
12,6,4,"z",1444
12,6,-1,"z",1043
12,6,0,"m",1172
12,6,0,"z",1492
12,6,3,"z",2750
12,7,0,"m",2529
12,7,-1,"z",1265
12,7,-1,"m",1250
12,7,1,"z",986
12,7,0,"m",780
12,7,0,"m",1463
12,7,0,"m",1513
12,7,3,"z",1316
12,7,-1,"m",1152
12,7,0,"m",1289
12,7,0,"m",985
12,7,0,"m",907
12,7,0,"m",1160
12,7,2,"z",1287
12,7,4,"z",919
12,7,-1,"m",1805
12,8,3,"z",1330
12,8,-1,"z",1043
12,8,0,"m",1562
12,8,0,"m",1305
12,8,1,"m",1075
12,8,4,"z",605
12,8,0,"m",617
12,8,0,"m",2336
12,8,0,"m",674
12,8,-1,"z",1932
12,8,0,"m",927
12,8,-1,"m",1600
12,8,-1,"z",1592
12,8,2,"z",1628
12,8,0,"m",2018
12,8,0,"m",1060
12,9,-1,"z",1009
12,9,-1,"z",801
12,9,0,"m",790
12,9,0,"z",1481
12,9,2,"z",752
12,9,-1,"m",713
12,9,4,"z",1101
12,9,0,"z",1386
12,9,0,"m",770
12,9,0,"m",1035
12,9,0,"m",1200
12,9,1,"z",1239
12,9,3,"m",997
12,9,-1,"m",2029
12,9,0,"z",938
12,9,0,"m",1746
12,10,4,"z",994
12,10,0,"z",821
12,10,0,"z",819
12,10,0,"z",1259
12,10,1,"m",625
12,10,0,"z",1034
12,10,-1,"m",1093
12,10,0,"z",782
12,10,0,"z",861
12,10,-1,"m",1384
12,10,-1,"m",1466
12,10,3,"z",1161
12,10,2,"m",645
12,10,0,"z",723
12,10,-1,"m",929
12,10,0,"m",908
12,11,2,"m",1060
12,11,4,"z",753
12,11,0,"z",713
12,11,0,"m",742
12,11,0,"m",1073
12,11,-1,"z",1736
12,11,0,"z",1006
12,11,1,"m",1142
12,11,-1,"z",752
12,11,0,"z",1308
12,11,0,"m",1669
12,11,-1,"z",996
12,11,0,"m",695
12,11,-1,"z",1191
12,11,3,"m",908
12,11,0,"z",691
12,12,0,"z",1313
12,12,1,"z",761
12,12,-1,"z",703
12,12,-1,"z",673
12,12,4,"z",712
12,12,0,"m",1443
12,12,0,"z",674
12,12,0,"m",714
12,12,3,"m",1199
12,12,2,"m",908
12,12,0,"z",702
12,12,-1,"z",549
12,12,0,"m",391
12,12,0,"m",938
12,12,0,"m",275
12,12,-1,"z",285
12,13,0,"m",1085
12,13,0,"z",613
12,13,0,"z",538
12,13,2,"z",392
12,13,-1,"m",314
12,13,3,"z",506
12,13,0,"m",227
12,13,1,"m",244
12,13,-1,"z",283
12,13,-1,"m",626
12,13,0,"z",567
12,13,4,"m",341
12,13,0,"m",820
12,13,-1,"z",615
12,13,0,"z",732
12,13,0,"m",467
12,14,-1,"z",596
12,14,-1,"z",645
12,14,0,"m",790
12,14,0,"m",575
12,14,0,"z",519
12,14,0,"z",431
12,14,2,"m",537
12,14,-1,"m",128
12,14,0,"z",59
12,14,0,"z",80
12,14,0,"m",448
12,14,4,"z",79
12,14,1,"m",90
12,14,3,"z",89
12,14,0,"z",303
12,14,-1,"z",265
12,15,3,"z",1368
12,15,4,"z",751
12,15,-1,"z",675
12,15,0,"z",721
12,15,0,"m",938
12,15,0,"z",234
12,15,0,"m",275
12,15,0,"z",566
12,15,2,"m",674
12,15,-1,"m",704
12,15,-1,"z",556
12,15,0,"z",430
12,15,1,"z",568
12,15,0,"z",466
12,15,-1,"m",450
12,15,0,"z",410
12,16,0,"z",1005
12,16,2,"z",595
12,16,0,"z",811
12,16,4,"z",675
12,16,-1,"m",626
12,16,0,"z",693
12,16,0,"z",1104
12,16,3,"m",1055
12,16,-1,"m",947
12,16,0,"m",606
12,16,1,"z",109
12,16,0,"z",341
12,16,0,"m",432
12,16,0,"m",156
12,16,-1,"z",128
12,16,-1,"z",559
12,17,0,"m",1282
12,17,-1,"z",1629
12,17,-1,"z",724
12,17,0,"m",693
12,17,3,"z",595
12,17,-1,"z",721
12,17,-1,"z",819
12,17,0,"z",647
12,17,4,"m",655
12,17,2,"z",614
12,17,1,"z",721
12,17,0,"m",664
12,17,0,"z",128
12,17,0,"z",343
12,17,0,"m",555
12,17,0,"z",675
12,18,0,"z",2152
12,18,-1,"z",849
12,18,0,"z",1353
12,18,-1,"z",830
12,18,0,"z",1303
12,18,-1,"m",712
12,18,0,"m",801
12,18,0,"z",625
12,18,1,"z",1034
12,18,-1,"m",1064
12,18,3,"z",468
12,18,0,"z",545
12,18,0,"m",490
12,18,0,"m",811
12,18,4,"z",545
12,18,2,"z",576
12,19,-1,"m",1551
12,19,0,"z",772
12,19,2,"z",664
12,19,-1,"z",780
12,19,3,"z",672
12,19,1,"m",946
12,19,0,"m",703
12,19,0,"z",664
12,19,-1,"m",606
12,19,4,"z",760
12,19,0,"z",536
12,19,0,"z",1005
12,19,0,"m",615
12,19,0,"z",487
12,19,-1,"m",314
12,19,0,"z",585
12,20,2,"m",21937
12,20,0,"z",1239
12,20,-1,"z",705
12,20,0,"z",819
12,20,0,"m",801
12,20,-1,"z",587
12,20,-1,"z",449
12,20,1,"m",547
12,20,0,"z",722
12,20,0,"m",614
12,20,0,"z",493
12,20,4,"z",725
12,20,0,"m",627
12,20,3,"m",918
12,20,-1,"z",615
12,20,0,"m",430
