"subject","block","exposures","response","RT"
1,0,0,"z",1770
1,0,-1,"z",1675
1,0,-1,"m",1287
1,0,0,"m",1269
1,0,0,"m",1353
1,0,0,"m",1302
1,0,1,"z",823
1,0,2,"z",829
1,0,0,"m",1038
1,0,4,"z",1050
1,0,0,"m",917
1,0,0,"m",988
1,0,-1,"z",794
1,0,3,"z",688
1,0,0,"m",1037
1,0,-1,"z",839
1,1,0,"z",1074
1,1,-1,"z",846
1,1,0,"m",1632
1,1,-1,"z",608
1,1,-1,"z",417
1,1,0,"z",557
1,1,2,"z",475
1,1,-1,"z",765
1,1,0,"m",1589
1,1,0,"m",815
1,1,0,"m",791
1,1,1,"m",1256
1,1,0,"z",722
1,1,4,"z",707
1,1,0,"m",878
1,1,3,"z",497
1,2,4,"z",1141
1,2,3,"z",892
1,2,0,"m",1446
1,2,0,"m",868
1,2,-1,"z",2038
1,2,-1,"z",947
1,2,0,"m",925
1,2,0,"m",807
1,2,-1,"z",848
1,2,0,"z",1143
1,2,0,"m",1328
1,2,2,"z",497
1,2,-1,"z",731
1,2,1,"m",1671
1,2,0,"m",1257
1,2,0,"m",900
1,3,0,"z",1422
1,3,-1,"m",1025
1,3,-1,"m",991
1,3,0,"m",1424
1,3,-1,"z",656
1,3,1,"z",1239
1,3,2,"z",497
1,3,0,"z",512
1,3,-1,"z",1469
1,3,4,"z",832
1,3,0,"m",1018
1,3,0,"m",1540
1,3,0,"z",611
1,3,0,"z",616
1,3,0,"z",759
1,3,3,"z",875
1,4,2,"z",414
1,4,0,"z",332
1,4,0,"m",595
1,4,0,"m",525
1,4,1,"m",440
1,4,0,"z",454
1,4,0,"z",460
1,4,0,"z",404
1,4,-1,"z",642
1,4,-1,"z",755
1,4,0,"m",737
1,4,0,"z",429
1,4,-1,"z",912
1,4,4,"z",526
1,4,-1,"z",580
1,4,3,"m",732
1,5,3,"z",639
1,5,0,"m",503
1,5,0,"z",775
1,5,-1,"z",486
1,5,0,"z",886
1,5,1,"m",663
1,5,-1,"z",555
1,5,0,"m",602
1,5,4,"z",459
1,5,-1,"z",550
1,5,0,"z",879
1,5,0,"z",749
1,5,0,"z",867
1,5,-1,"z",541
1,5,0,"z",484
1,5,2,"m",589
1,6,0,"m",1631
1,6,2,"z",1213
1,6,-1,"z",628
1,6,0,"m",1335
1,6,1,"z",1477
1,6,0,"m",1071
1,6,-1,"z",1737
1,6,-1,"z",1032
1,6,0,"m",897
1,6,0,"m",1159
1,6,0,"m",635
1,6,4,"z",721
1,6,-1,"m",1036
1,6,0,"m",728
1,6,0,"z",1409
1,6,3,"z",855
1,7,0,"m",1073
1,7,-1,"z",792
1,7,-1,"z",653
1,7,1,"z",589
1,7,0,"z",777
1,7,0,"m",1166
1,7,0,"m",887
1,7,3,"z",503
1,7,-1,"z",610
1,7,0,"m",1008
1,7,0,"m",801
1,7,0,"m",626
1,7,0,"z",895
1,7,2,"z",895
1,7,4,"z",323
1,7,-1,"z",948
1,8,3,"z",535
1,8,-1,"z",266
1,8,0,"m",303
1,8,0,"z",221
1,8,1,"z",235
1,8,4,"m",1081
1,8,0,"z",696
1,8,0,"z",503
1,8,0,"z",364
1,8,-1,"m",514
1,8,0,"z",331
1,8,-1,"z",366
1,8,-1,"m",541
1,8,2,"z",410
1,8,0,"z",655
1,8,0,"m",540
1,9,-1,"m",1136
1,9,-1,"m",1272
1,9,0,"m",1146
1,9,0,"m",1393
1,9,2,"z",877
1,9,-1,"m",985
1,9,4,"z",439
1,9,0,"m",939
1,9,0,"m",1375
1,9,0,"z",1393
1,9,0,"m",1019
1,9,1,"z",611
1,9,3,"m",848
1,9,-1,"z",901
1,9,0,"z",2714
1,9,0,"m",631
1,10,4,"z",855
1,10,0,"z",995
1,10,0,"m",1323
1,10,0,"m",589
1,10,1,"z",683
1,10,0,"m",970
1,10,-1,"z",629
1,10,0,"z",473
1,10,0,"z",726
1,10,-1,"m",831
1,10,-1,"m",941
1,10,3,"z",491
1,10,2,"z",582
1,10,0,"z",1102
1,10,-1,"m",925
1,10,0,"m",891
1,11,2,"z",822
1,11,4,"z",513
1,11,0,"m",384
1,11,0,"z",326
1,11,0,"m",165
1,11,-1,"m",204
1,11,0,"z",499
1,11,1,"z",378
1,11,-1,"m",632
1,11,0,"z",507
1,11,0,"z",524
1,11,-1,"m",558
1,11,0,"m",853
1,11,-1,"z",365
1,11,3,"z",572
1,11,0,"z",853
1,12,0,"z",1048
1,12,1,"m",1006
1,12,-1,"z",743
1,12,-1,"m",1286
1,12,4,"z",943
1,12,0,"m",985
1,12,0,"m",1235
1,12,0,"m",1396
1,12,3,"z",436
1,12,2,"z",518
1,12,0,"z",931
1,12,-1,"m",793
1,12,0,"z",731
1,12,0,"m",926
1,12,0,"z",1388
1,12,-1,"m",720
1,13,0,"z",876
1,13,0,"m",626
1,13,0,"z",387
1,13,2,"m",785
1,13,-1,"m",859
1,13,3,"z",750
1,13,0,"m",607
1,13,1,"m",570
1,13,-1,"m",1074
1,13,-1,"m",630
1,13,0,"m",626
1,13,4,"z",665
1,13,0,"m",503
1,13,-1,"z",491
1,13,0,"m",542
1,13,0,"m",699
1,14,-1,"z",1106
1,14,-1,"z",1311
1,14,0,"m",841
1,14,0,"m",726
1,14,0,"z",529
1,14,0,"m",1805
1,14,2,"z",882
1,14,-1,"m",1735
1,14,0,"z",604
1,14,0,"z",822
1,14,0,"m",490
1,14,4,"z",599
1,14,1,"z",599
1,14,3,"m",879
1,14,0,"m",1042
1,14,-1,"z",1940
1,15,3,"z",831
1,15,4,"z",1373
1,15,-1,"z",682
1,15,0,"m",502
1,15,0,"m",450
1,15,0,"m",690
1,15,0,"z",554
1,15,0,"z",395
1,15,2,"m",573
1,15,-1,"z",948
1,15,-1,"m",1132
1,15,0,"z",771
1,15,1,"z",458
1,15,0,"z",619
1,15,-1,"m",843
1,15,0,"z",386
1,16,0,"m",1034
1,16,2,"m",705
1,16,0,"m",587
1,16,4,"z",692
1,16,-1,"m",599
1,16,0,"m",652
1,16,0,"m",768
1,16,3,"m",699
1,16,-1,"m",1154
1,16,0,"z",499
1,16,1,"z",888
1,16,0,"z",1169
1,16,0,"z",1235
1,16,0,"m",1112
1,16,-1,"z",903
1,16,-1,"z",750
1,17,0,"m",959
1,17,-1,"z",429
1,17,-1,"z",542
1,17,0,"z",342
1,17,3,"m",447
1,17,-1,"m",505
1,17,-1,"z",367
1,17,0,"z",607
1,17,4,"m",546
1,17,2,"z",436
1,17,1,"m",1065
1,17,0,"z",699
1,17,0,"z",573
1,17,0,"m",724
1,17,0,"z",413
1,17,0,"z",416
1,18,0,"z",716
1,18,-1,"z",400
1,18,0,"m",345
1,18,-1,"z",367
1,18,0,"z",476
1,18,-1,"m",884
1,18,0,"m",2087
1,18,0,"m",1961
1,18,1,"z",527
1,18,-1,"z",1622
1,18,3,"m",800
1,18,0,"z",336
1,18,0,"z",943
1,18,0,"m",473
1,18,4,"z",631
1,18,2,"z",726
1,19,-1,"z",603
1,19,0,"m",696
1,19,2,"m",646
1,19,-1,"z",459
1,19,3,"z",447
1,19,1,"m",807
1,19,0,"z",333
1,19,0,"z",584
1,19,-1,"z",659
1,19,4,"m",441
1,19,0,"z",1392
1,19,0,"z",671
1,19,0,"m",578
1,19,0,"z",409
1,19,-1,"m",463
1,19,0,"z",663
1,20,2,"z",887
1,20,0,"z",824
1,20,-1,"z",311
1,20,0,"m",608
1,20,0,"z",737
1,20,-1,"z",684
1,20,-1,"m",703
1,20,1,"z",283
1,20,0,"z",796
1,20,0,"m",698
1,20,0,"z",425
1,20,4,"m",866
1,20,0,"z",559
1,20,3,"m",878
1,20,-1,"z",694
1,20,0,"m",1033
2,0,0,"m",1282
2,0,-1,"m",2174
2,0,-1,"z",1003
2,0,0,"z",653
2,0,0,"m",1564
2,0,0,"z",626
2,0,1,"z",1118
2,0,2,"z",1502
2,0,0,"m",882
2,0,4,"z",1901
2,0,0,"m",1907
2,0,0,"m",1075
2,0,-1,"z",1011
2,0,3,"z",619
2,0,0,"z",1692
2,0,-1,"z",567
2,1,0,"z",1258
2,1,-1,"z",968
2,1,0,"m",1342
2,1,-1,"m",931
2,1,-1,"z",392
2,1,0,"z",354
2,1,2,"z",2098
2,1,-1,"m",729
2,1,0,"m",2958
2,1,0,"m",907
2,1,0,"z",934
2,1,1,"z",1004
2,1,0,"z",853
2,1,4,"z",1239
2,1,0,"m",396
2,1,3,"z",4304
2,2,4,"z",917
2,2,3,"m",794
2,2,0,"z",887
2,2,0,"m",2045
2,2,-1,"z",382
2,2,-1,"z",608
2,2,0,"m",2097
2,2,0,"z",1415
2,2,-1,"m",1824
2,2,0,"z",675
2,2,0,"z",189
2,2,2,"m",2286
2,2,-1,"z",1735
2,2,1,"z",571
2,2,0,"z",2722
2,2,0,"m",1335
2,3,0,"m",1092
2,3,-1,"m",1891
2,3,-1,"z",704
2,3,0,"m",1316
2,3,-1,"m",909
2,3,1,"z",838
2,3,2,"z",1095
2,3,0,"m",1409
2,3,-1,"m",886
2,3,4,"z",971
2,3,0,"m",940
2,3,0,"m",798
2,3,0,"m",2187
2,3,0,"m",1026
2,3,0,"z",829
2,3,3,"z",791
2,4,2,"m",1218
2,4,0,"z",1203
2,4,0,"m",970
2,4,0,"m",287
2,4,1,"m",2705
2,4,0,"z",361
2,4,0,"z",1084
2,4,0,"z",1341
2,4,-1,"m",4960
2,4,-1,"m",1072
2,4,0,"z",1010
2,4,0,"z",1080
2,4,-1,"m",1363
2,4,4,"z",1107
2,4,-1,"m",1046
2,4,3,"m",933
2,5,3,"m",2387
2,5,0,"z",1202
2,5,0,"m",718
2,5,-1,"z",1673
2,5,0,"z",1276
2,5,1,"m",910
2,5,-1,"z",1111
2,5,0,"m",1210
2,5,4,"m",1359
2,5,-1,"m",1540
2,5,0,"z",941
2,5,0,"z",986
2,5,0,"m",1088
2,5,-1,"z",1380
2,5,0,"m",2050
2,5,2,"m",1317
2,6,0,"z",1041
2,6,2,"m",759
2,6,-1,"z",658
2,6,0,"m",3217
2,6,1,"z",2300
2,6,0,"m",2326
2,6,-1,"z",1698
2,6,-1,"z",5175
2,6,0,"m",1861
2,6,0,"z",1201
2,6,0,"m",3064
2,6,4,"z",1696
2,6,-1,"m",1242
2,6,0,"z",1384
2,6,0,"z",1315
2,6,3,"m",1049
2,7,0,"z",1155
2,7,-1,"m",1586
2,7,-1,"z",1282
2,7,1,"z",1076
2,7,0,"m",4162
2,7,0,"m",2547
2,7,0,"z",2036
2,7,3,"m",1973
2,7,-1,"z",1370
2,7,0,"m",2983
2,7,0,"m",1643
2,7,0,"z",2008
2,7,0,"m",1577
2,7,2,"m",2355
2,7,4,"z",1683
2,7,-1,"z",1274
2,8,3,"z",1068
2,8,-1,"z",1667
2,8,0,"z",1490
2,8,0,"m",5110
2,8,1,"z",1208
2,8,4,"z",1440
2,8,0,"m",1770
2,8,0,"z",3321
2,8,0,"m",1564
2,8,-1,"z",862
2,8,0,"z",1423
2,8,-1,"m",996
2,8,-1,"z",923
2,8,2,"m",1181
2,8,0,"z",663
2,8,0,"m",1278
2,9,-1,"z",4202
2,9,-1,"m",1367
2,9,0,"m",956
2,9,0,"m",1048
2,9,2,"z",977
2,9,-1,"z",3733
2,9,4,"m",967
2,9,0,"z",1346
2,9,0,"z",1526
2,9,0,"z",1210
2,9,0,"m",2345
2,9,1,"z",1070
2,9,3,"m",1414
2,9,-1,"z",1587
2,9,0,"m",1326
2,9,0,"z",1126
2,10,4,"z",4553
2,10,0,"z",1760
2,10,0,"m",2515
2,10,0,"z",1363
2,10,1,"m",1016
2,10,0,"m",1801
2,10,-1,"z",815
2,10,0,"z",987
2,10,0,"m",1255
2,10,-1,"m",986
2,10,-1,"m",429
2,10,3,"m",2355
2,10,2,"z",944
2,10,0,"m",798
2,10,-1,"z",752
2,10,0,"m",1066
2,11,2,"z",2437
2,11,4,"m",5415
2,11,0,"m",1032
2,11,0,"z",1989
2,11,0,"m",1017
2,11,-1,"z",963
2,11,0,"m",856
2,11,1,"m",930
2,11,-1,"z",2196
2,11,0,"z",790
2,11,0,"z",895
2,11,-1,"z",991
2,11,0,"m",4052
2,11,-1,"z",627
2,11,3,"z",1043
2,11,0,"z",804
2,12,0,"m",4226
2,12,1,"z",2511
2,12,-1,"m",1410
2,12,-1,"z",2193
2,12,4,"z",722
2,12,0,"z",4660
2,12,0,"z",1457
2,12,0,"z",1892
2,12,3,"z",753
2,12,2,"m",799
2,12,0,"z",503
2,12,-1,"m",1962
2,12,0,"m",1536
2,12,0,"m",1636
2,12,0,"m",3638
2,12,-1,"m",1466
2,13,0,"z",1942
2,13,0,"m",1062
2,13,0,"m",1213
2,13,2,"z",893
2,13,-1,"z",1629
2,13,3,"z",762
2,13,0,"m",952
2,13,1,"z",1149
2,13,-1,"z",869
2,13,-1,"z",1023
2,13,0,"m",1544
2,13,4,"m",819
2,13,0,"m",1012
2,13,-1,"m",1943
2,13,0,"m",2136
2,13,0,"m",1355
2,14,-1,"z",3637
2,14,-1,"m",921
2,14,0,"m",1505
2,14,0,"m",196
2,14,0,"z",2994
2,14,0,"m",3035
2,14,2,"m",5150
2,14,-1,"z",4362
2,14,0,"m",1582
2,14,0,"z",4813
2,14,0,"m",3310
2,14,4,"m",1420
2,14,1,"z",2139
2,14,3,"m",1188
2,14,0,"m",1101
2,14,-1,"m",1414
2,15,3,"z",1484
2,15,4,"z",1292
2,15,-1,"z",824
2,15,0,"m",1634
2,15,0,"m",1296
2,15,0,"z",1379
2,15,0,"z",1535
2,15,0,"m",1086
2,15,2,"z",1023
2,15,-1,"m",1288
2,15,-1,"z",1211
2,15,0,"m",1674
2,15,1,"z",585
2,15,0,"z",1250
2,15,-1,"z",1368
2,15,0,"m",805
2,16,0,"m",2330
2,16,2,"m",1395
2,16,0,"z",1122
2,16,4,"z",1351
2,16,-1,"z",821
2,16,0,"m",661
2,16,0,"m",943
2,16,3,"z",452
2,16,-1,"m",1023
2,16,0,"m",1534
2,16,1,"z",5476
2,16,0,"m",4345
2,16,0,"z",4411
2,16,0,"z",1561
2,16,-1,"m",3954
2,16,-1,"z",4099
2,17,0,"z",1889
2,17,-1,"m",1918
2,17,-1,"m",1999
2,17,0,"z",2489
2,17,3,"m",1205
2,17,-1,"z",1751
2,17,-1,"m",2030
2,17,0,"z",2689
2,17,4,"m",1846
2,17,2,"z",3565
2,17,1,"m",2601
2,17,0,"m",1801
2,17,0,"m",1630
2,17,0,"z",1617
2,17,0,"m",1448
2,17,0,"z",1649
2,18,0,"m",2546
2,18,-1,"z",2090
2,18,0,"m",801
2,18,-1,"z",2517
2,18,0,"z",2510
2,18,-1,"m",2737
2,18,0,"z",722
2,18,0,"z",1608
2,18,1,"m",3661
2,18,-1,"z",2611
2,18,3,"m",2008
2,18,0,"m",2843
2,18,0,"m",4669
2,18,0,"z",2068
2,18,4,"z",2437
2,18,2,"z",853
2,19,-1,"z",1199
2,19,0,"m",2617
2,19,2,"z",965
2,19,-1,"z",3404
2,19,3,"z",1254
2,19,1,"m",2629
2,19,0,"z",1098
2,19,0,"z",1112
2,19,-1,"z",1034
2,19,4,"m",1426
2,19,0,"z",1202
2,19,0,"m",1468
2,19,0,"m",1222
2,19,0,"z",2153
2,19,-1,"m",3653
2,19,0,"m",3722
2,20,2,"m",3581
2,20,0,"z",3382
2,20,-1,"m",1529
2,20,0,"z",1641
2,20,0,"z",1335
2,20,-1,"z",1625
2,20,-1,"z",1939
2,20,1,"m",2730
2,20,0,"z",3789
2,20,0,"m",2372
2,20,0,"z",1443
2,20,4,"m",1607
2,20,0,"z",2618
2,20,3,"m",1364
2,20,-1,"z",610
2,20,0,"m",3160
3,0,0,"m",1790
3,0,-1,"m",882
3,0,-1,"z",1011
3,0,0,"z",999
3,0,0,"m",1206
3,0,0,"m",685
3,0,1,"m",1275
3,0,2,"m",737
3,0,0,"m",548
3,0,4,"z",1205
3,0,0,"m",536
3,0,0,"m",672
3,0,-1,"m",517
3,0,3,"m",777
3,0,0,"m",561
3,0,-1,"m",2134
3,1,0,"m",756
3,1,-1,"m",830
3,1,0,"m",729
3,1,-1,"m",591
3,1,-1,"m",504
3,1,0,"m",740
3,1,2,"z",571
3,1,-1,"m",492
3,1,0,"m",1526
3,1,0,"m",411
3,1,0,"m",737
3,1,1,"z",1645
3,1,0,"m",594
3,1,4,"z",1384
3,1,0,"m",719
3,1,3,"z",617
3,2,4,"z",1417
3,2,3,"z",864
3,2,0,"m",1263
3,2,0,"m",735
3,2,-1,"z",1729
3,2,-1,"m",738
3,2,0,"m",701
3,2,0,"m",878
3,2,-1,"z",947
3,2,0,"z",870
3,2,0,"m",568
3,2,2,"z",656
3,2,-1,"m",850
3,2,1,"m",1391
3,2,0,"m",477
3,2,0,"m",1013
3,3,0,"z",1688
3,3,-1,"m",935
3,3,-1,"m",848
3,3,0,"m",1217
3,3,-1,"z",1065
3,3,1,"z",1076
3,3,2,"m",690
3,3,0,"m",606
3,3,-1,"z",543
3,3,4,"m",2337
3,3,0,"m",1570
3,3,0,"m",756
3,3,0,"m",1557
3,3,0,"m",1201
3,3,0,"m",901
3,3,3,"z",399
3,4,2,"z",1508
3,4,0,"m",2493
3,4,0,"m",671
3,4,0,"z",839
3,4,1,"m",908
3,4,0,"m",676
3,4,0,"m",762
3,4,0,"m",576
3,4,-1,"m",869
3,4,-1,"z",1200
3,4,0,"m",1363
3,4,0,"m",866
3,4,-1,"m",1120
3,4,4,"m",876
3,4,-1,"z",893
3,4,3,"m",857
3,5,3,"z",1416
3,5,0,"m",978
3,5,0,"m",768
3,5,-1,"z",879
3,5,0,"z",794
3,5,1,"m",494
3,5,-1,"m",2042
3,5,0,"m",701
3,5,4,"m",529
3,5,-1,"m",773
3,5,0,"z",711
3,5,0,"z",475
3,5,0,"m",972
3,5,-1,"m",538
3,5,0,"m",942
3,5,2,"m",1517
3,6,0,"m",1187
3,6,2,"z",1074
3,6,-1,"z",1904
3,6,0,"m",1959
3,6,1,"z",1880
3,6,0,"m",928
3,6,-1,"z",933
3,6,-1,"m",1013
3,6,0,"m",988
3,6,0,"m",803
3,6,0,"m",709
3,6,4,"z",600
3,6,-1,"m",782
3,6,0,"m",709
3,6,0,"z",939
3,6,3,"z",966
3,7,0,"m",767
3,7,-1,"m",828
3,7,-1,"m",671
3,7,1,"z",1784
3,7,0,"m",549
3,7,0,"z",2102
3,7,0,"m",899
3,7,3,"z",610
3,7,-1,"z",749
3,7,0,"m",686
3,7,0,"m",1265
3,7,0,"m",501
3,7,0,"m",567
3,7,2,"m",921
3,7,4,"z",941
3,7,-1,"m",1561
3,8,3,"z",970
3,8,-1,"z",588
3,8,0,"m",1099
3,8,0,"m",1488
3,8,1,"m",878
3,8,4,"z",419
3,8,0,"m",1588
3,8,0,"m",577
3,8,0,"m",525
3,8,-1,"m",622
3,8,0,"m",559
3,8,-1,"z",943
3,8,-1,"z",513
3,8,2,"m",517
3,8,0,"m",559
3,8,0,"m",1054
3,9,-1,"m",833
3,9,-1,"z",834
3,9,0,"m",713
3,9,0,"m",810
3,9,2,"m",1592
3,9,-1,"m",469
3,9,4,"z",1228
3,9,0,"m",571
3,9,0,"m",736
3,9,0,"m",540
3,9,0,"m",1290
3,9,1,"m",754
3,9,3,"m",927
3,9,-1,"m",1434
3,9,0,"z",773
3,9,0,"m",590
3,10,4,"m",794
3,10,0,"m",522
3,10,0,"m",780
3,10,0,"m",533
3,10,1,"z",715
3,10,0,"m",429
3,10,-1,"m",450
3,10,0,"m",491
3,10,0,"m",446
3,10,-1,"m",698
3,10,-1,"z",661
3,10,3,"z",576
3,10,2,"z",681
3,10,0,"z",1000
3,10,-1,"z",1399
3,10,0,"m",699
3,11,2,"z",696
3,11,4,"z",728
3,11,0,"z",690
3,11,0,"m",364
3,11,0,"m",626
3,11,-1,"z",1058
3,11,0,"m",707
3,11,1,"m",723
3,11,-1,"m",1061
3,11,0,"m",678
3,11,0,"m",555
3,11,-1,"m",753
3,11,0,"m",440
3,11,-1,"m",862
3,11,3,"m",850
3,11,0,"m",785
3,12,0,"z",1296
3,12,1,"z",652
3,12,-1,"m",782
3,12,-1,"m",844
3,12,4,"z",737
3,12,0,"m",725
3,12,0,"z",732
3,12,0,"m",1503
3,12,3,"m",1301
3,12,2,"z",647
3,12,0,"m",745
3,12,-1,"m",759
3,12,0,"m",675
3,12,0,"m",611
3,12,0,"z",688
3,12,-1,"z",589
3,13,0,"z",1254
3,13,0,"m",1150
3,13,0,"m",1565
3,13,2,"z",749
3,13,-1,"z",563
3,13,3,"z",1852
3,13,0,"m",704
3,13,1,"z",2814
3,13,-1,"z",1088
3,13,-1,"z",825
3,13,0,"m",715
3,13,4,"z",738
3,13,0,"z",730
3,13,-1,"z",721
3,13,0,"z",1944
3,13,0,"z",407
3,14,-1,"m",1130
3,14,-1,"z",1548
3,14,0,"z",641
3,14,0,"m",677
3,14,0,"z",1369
3,14,0,"m",1801
3,14,2,"z",830
3,14,-1,"m",914
3,14,0,"m",828
3,14,0,"m",1004
3,14,0,"z",1900
3,14,4,"z",815
3,14,1,"z",834
3,14,3,"z",927
3,14,0,"m",603
3,14,-1,"z",657
3,15,3,"z",950
3,15,4,"z",657
3,15,-1,"z",635
3,15,0,"m",797
3,15,0,"m",2149
3,15,0,"m",2195
3,15,0,"m",1929
3,15,0,"m",592
3,15,2,"z",936
3,15,-1,"z",619
3,15,-1,"z",799
3,15,0,"z",1274
3,15,1,"z",864
3,15,0,"z",1284
3,15,-1,"m",1662
3,15,0,"m",1502
3,16,0,"m",605
3,16,2,"z",1152
3,16,0,"m",1064
3,16,4,"z",412
3,16,-1,"z",435
3,16,0,"z",388
3,16,0,"z",684
3,16,3,"z",1251
3,16,-1,"z",643
3,16,0,"m",760
3,16,1,"z",1206
3,16,0,"z",478
3,16,0,"z",1154
3,16,0,"m",853
3,16,-1,"z",620
3,16,-1,"z",957
3,17,0,"z",1199
3,17,-1,"m",805
3,17,-1,"m",655
3,17,0,"m",807
3,17,3,"z",1299
3,17,-1,"z",797
3,17,-1,"z",1133
3,17,0,"m",601
3,17,4,"z",591
3,17,2,"m",1454
3,17,1,"z",912
3,17,0,"m",931
3,17,0,"z",858
3,17,0,"m",738
3,17,0,"m",817
3,17,0,"z",825
3,18,0,"m",1855
3,18,-1,"m",2142
3,18,0,"m",825
3,18,-1,"m",567
3,18,0,"z",561
3,18,-1,"z",544
3,18,0,"z",545
3,18,0,"z",524
3,18,1,"m",1120
3,18,-1,"m",1308
3,18,3,"z",554
3,18,0,"m",619
3,18,0,"m",620
3,18,0,"m",586
3,18,4,"z",566
3,18,2,"z",1015
3,19,-1,"z",709
3,19,0,"z",947
3,19,2,"z",890
3,19,-1,"m",899
3,19,3,"z",1993
3,19,1,"m",1353
3,19,0,"m",1095
3,19,0,"m",1218
3,19,-1,"m",936
3,19,4,"z",629
3,19,0,"m",1041
3,19,0,"m",1081
3,19,0,"m",1157
3,19,0,"m",865
3,19,-1,"z",960
3,19,0,"m",1182
3,20,2,"z",1122
3,20,0,"z",482
3,20,-1,"m",1255
3,20,0,"z",742
3,20,0,"m",957
3,20,-1,"z",909
3,20,-1,"m",614
3,20,1,"z",889
3,20,0,"z",603
3,20,0,"z",658
3,20,0,"z",823
3,20,4,"m",503
3,20,0,"m",357
3,20,3,"m",902
3,20,-1,"z",703
3,20,0,"m",1589
4,0,0,"z",695
4,0,-1,"m",764
4,0,-1,"z",743
4,0,0,"z",1132
4,0,0,"m",1151
4,0,0,"m",716
4,0,1,"m",2450
4,0,2,"z",904
4,0,0,"m",1256
4,0,4,"z",751
4,0,0,"m",4112
4,0,0,"m",2031
4,0,-1,"m",1274
4,0,3,"z",559
4,0,0,"m",508
4,0,-1,"z",1011
4,1,0,"m",2238
4,1,-1,"m",1858
4,1,0,"m",1504
4,1,-1,"z",1260
4,1,-1,"z",1332
4,1,0,"m",616
4,1,2,"z",768
4,1,-1,"z",1097
4,1,0,"m",805
4,1,0,"m",565
4,1,0,"m",933
4,1,1,"m",3003
4,1,0,"m",2439
4,1,4,"m",2570
4,1,0,"z",3915
4,1,3,"z",816
4,2,4,"z",1747
4,2,3,"m",1535
4,2,0,"m",3091
4,2,0,"m",1566
4,2,-1,"z",873
4,2,-1,"z",1700
4,2,0,"z",1143
4,2,0,"m",2119
4,2,-1,"m",2028
4,2,0,"m",916
4,2,0,"m",1754
4,2,2,"z",2208
4,2,-1,"z",790
4,2,1,"m",1218
4,2,0,"z",473
4,2,0,"m",922
4,3,0,"z",2373
4,3,-1,"z",1284
4,3,-1,"m",933
4,3,0,"m",982
4,3,-1,"m",888
4,3,1,"z",595
4,3,2,"z",707
4,3,0,"m",735
4,3,-1,"z",1045
4,3,4,"m",1529
4,3,0,"m",584
4,3,0,"m",791
4,3,0,"m",660
4,3,0,"z",464
4,3,0,"z",591
4,3,3,"z",1177
4,4,2,"z",1301
4,4,0,"z",1848
4,4,0,"m",610
4,4,0,"m",967
4,4,1,"z",1380
4,4,0,"z",1305
4,4,0,"m",640
4,4,0,"m",763
4,4,-1,"m",862
4,4,-1,"z",842
4,4,0,"z",1075
4,4,0,"z",556
4,4,-1,"z",789
4,4,4,"m",597
4,4,-1,"m",502
4,4,3,"z",1023
4,5,3,"m",3395
4,5,0,"m",919
4,5,0,"z",1390
4,5,-1,"m",2645
4,5,0,"z",1612
4,5,1,"m",685
4,5,-1,"z",1203
4,5,0,"m",2583
4,5,4,"z",894
4,5,-1,"m",1528
4,5,0,"m",1513
4,5,0,"z",995
4,5,0,"m",2589
4,5,-1,"z",2181
4,5,0,"z",1113
4,5,2,"m",1595
4,6,0,"z",2475
4,6,2,"m",1265
4,6,-1,"z",587
4,6,0,"z",885
4,6,1,"m",2078
4,6,0,"z",1002
4,6,-1,"z",1564
4,6,-1,"z",932
4,6,0,"m",1240
4,6,0,"m",1644
4,6,0,"z",721
4,6,4,"z",792
4,6,-1,"z",795
4,6,0,"z",1194
4,6,0,"m",1338
4,6,3,"z",720
4,7,0,"z",1703
4,7,-1,"z",1889
4,7,-1,"z",1108
4,7,1,"z",860
4,7,0,"z",1029
4,7,0,"z",2064
4,7,0,"m",1555
4,7,3,"z",721
4,7,-1,"m",1405
4,7,0,"z",1636
4,7,0,"m",1907
4,7,0,"m",778
4,7,0,"z",962
4,7,2,"m",1303
4,7,4,"z",1053
4,7,-1,"z",1355
4,8,3,"m",2033
4,8,-1,"z",973
4,8,0,"z",1117
4,8,0,"m",786
4,8,1,"m",800
4,8,4,"m",928
4,8,0,"z",638
4,8,0,"m",810
4,8,0,"m",1087
4,8,-1,"z",738
4,8,0,"m",873
4,8,-1,"z",1278
4,8,-1,"m",768
4,8,2,"z",347
4,8,0,"z",974
4,8,0,"z",846
4,9,-1,"z",2304
4,9,-1,"m",1112
4,9,0,"z",655
4,9,0,"m",716
4,9,2,"z",1532
4,9,-1,"m",737
4,9,4,"z",503
4,9,0,"m",628
4,9,0,"m",858
4,9,0,"m",657
4,9,0,"m",672
4,9,1,"m",1838
4,9,3,"m",1268
4,9,-1,"m",1087
4,9,0,"z",586
4,9,0,"z",1305
4,10,4,"m",1471
4,10,0,"m",541
4,10,0,"z",1018
4,10,0,"m",1010
4,10,1,"m",1072
4,10,0,"m",585
4,10,-1,"z",585
4,10,0,"z",475
4,10,0,"m",699
4,10,-1,"z",721
4,10,-1,"z",1219
4,10,3,"m",755
4,10,2,"m",795
4,10,0,"z",567
4,10,-1,"m",1968
4,10,0,"m",921
4,11,2,"z",372
4,11,4,"z",415
4,11,0,"m",423
4,11,0,"m",498
4,11,0,"z",763
4,11,-1,"m",1295
4,11,0,"m",900
4,11,1,"m",723
4,11,-1,"z",314
4,11,0,"z",277
4,11,0,"z",559
4,11,-1,"m",1031
